blank,time-of-text,text-time,text,title,author
,8:00,eight o'clock,"Someone must have been telling lies about Joseph K. for without having done anything wrong he was arrested one fine morning. His landlady's cook, who always brought him breakfast at eight o'clock, failed to appear on this occasion.",The Trial,Franz Kafka
,20:58,about nine o'clock,"On the evening before K.'s thirty-first birthday - it was about nine o'clock, when there is a lull in the streets - two gentlemen came to his apartment.",The Trial,Franz Kafka
,20:59,about nine o'clock,"On the evening before K.'s thirty-first birthday - it was about nine o'clock, when there is a lull in the streets - two gentlemen came to his apartment.",The Trial,Franz Kafka
,21:00,about nine o'clock,"On the evening before K.'s thirty-first birthday - it was about nine o'clock, when there is a lull in the streets - two gentlemen came to his apartment.",The Trial,Franz Kafka
,21:01,about nine o'clock,"On the evening before K.'s thirty-first birthday - it was about nine o'clock, when there is a lull in the streets - two gentlemen came to his apartment.",The Trial,Franz Kafka
,21:02,about nine o'clock,"On the evening before K.'s thirty-first birthday - it was about nine o'clock, when there is a lull in the streets - two gentlemen came to his apartment.",The Trial,Franz Kafka
,1:05,It's already five past one,"""Um ... hold on!"" I hurry to the door, trying to block her view. ""It's already five past one,"" I can hear her saying a little sharply.",The Undomestic Goddess,Sophie Kinsella
,7:56,It's only seven fifty-six,"I sit by the window, crunching toast, sipping coffee, and leafing through the paper in a leisurely way. At last, after devouring three slices, two cups of coffee, and all the Saturday sections, I stretch my arms in a big yawn and glance at the clock. I don't believe it. It's only seven fifty-six.",The Undomestic Goddess,Sophie Kinsella
,8:16,eight sixteen,What do people do in their gardens? I feel I should have something to read. Or someone to call. My fingers are itching to move. I look at my watch. Still only eight sixteen. Oh God.,The Undomestic Goddess,Sophie Kinsella
,8:17,eight seventeen,"Come on, I can't give up yet. I'll just sit here for a bit and enjoy the peace. I lean back and watch a little speckled bird pecking the ground nearby for a while. Then I look at my watch again: eight seventeen. I can't do this.",The Undomestic Goddess,Sophie Kinsella
,8:53,eight fifty-three,Only eight fifty-three. The partners' decision meeting starts in seven minutes. I'm not sure I can bear this.,The Undomestic Goddess,Sophie Kinsella
,9:30,9:30,"I grab a pen and the pad of paper by the phone and start scribbling a list for the day. I have an image of myself moving smoothly from task to task, brush in one hand, duster in the other, bringing order to everything. Like Mary Poppins. 9:30-9:36 Make Geigers' bed",The Undomestic Goddess,Sophie Kinsella
,9:36,9:36,"I grab a pen and the pad of paper by the phone and start scribbling a list for the day. I have an image of myself moving smoothly from task to task, brush in one hand, duster in the other, bringing order to everything. Like Mary Poppins... 9:36-9:42 Take laundry out of machine and put in dryer",The Undomestic Goddess,Sophie Kinsella
,9:42,9:42,"I grab a pen and the pad of paper by the phone and start scribbling a list for the day. I have an image of myself moving smoothly from task to task, brush in one hand, duster in the other, bringing order to everything. Like Mary Poppins... 9:42-10:00 Clean bathrooms",The Undomestic Goddess,Sophie Kinsella
,9:36,9:36,"I grab a pen and the pad of paper by the phone and start scribbling a list for the day. I have an image of myself moving smoothly from task to task, brush in one hand, duster in the other, bringing order to everything. Like Mary Poppins... I get to the end and read it over with a fresh surge of optimism. At this rate I should be done easily by lunchtime. 9:36 Fuck. I cannot make this bed. Why won't this sheet lie flat?",The Undomestic Goddess,Sophie Kinsella
,9:42,9:42,"I grab a pen and the pad of paper by the phone and start scribbling a list for the day. I have an image of myself moving smoothly from task to task, brush in one hand, duster in the other, bringing order to everything. Like Mary Poppins... I get to the end and read it over with a fresh surge of optimism. At this rate I should be done easily by lunchtime... 9:42 And why do they make mattresses so heavy?",The Undomestic Goddess,Sophie Kinsella
,9:54,9:54,"9:54 This is sheer torture. My arms have never ached so much in my entire life. The blankets weigh a ton, and the sheets won't go straight and I have no idea how to do the wretched corners. How do chambermaids do it?",The Undomestic Goddess,Sophie Kinsella
,9:55,five to ten,"At five to ten I'm ready in the hall. Nathaniel's mother's house is nearby but apparently tricky to find, so the plan is to meet here and he'll walk me over. I check my reflection in the hall mirror and wince. The streak of bleach in my hair is as obvious as ever. Am I really going out in public like this?",The Undomestic Goddess,Sophie Kinsella
,10:05,It's already five past ten,"We both watch as a pair of swans sail regally under the little bridge. Then I glance at my watch. It's already five past ten. ""We should get going,"" I say with a little start. Your mother will be waiting."" ""There's no rush,"" Nathaniel calls as I hasten down the other side of the bridge. ""We've got all day.""",The Undomestic Goddess,Sophie Kinsella
,10:12,Ten twelve,"""I'll take the coffee tray out,"" I suggest humbly. As I pick it up I glance again at my watch. Ten twelve. I wonder if they've started the meeting.",The Undomestic Goddess,Sophie Kinsella
,10:16,10:16,10:16 At last. Forty minutes of hard work and I have made precisely one bed. I'm way behind. But never mind. Just keep moving. Laundry next.,The Undomestic Goddess,Sophie Kinsella
,10:26,10:26,"10:26 No. Please, no. I can hardly bear to look. It's a total disaster. Everything in the washing machine has gone pink. Every single thing. What happened? With trembling fingers I pick out a damp cashmere cardigan. It was a cream when I put it in. It's now a sickly shade of candy floss. I knew K3 was bad news.",The Undomestic Goddess,Sophie Kinsella
,10:38,10:38,"There must be a solution, there must be. Frantically I scan the cans of products stacked on the shelves. Stain Away. Vanish. There has to be a remedy.... I just need to think.... 10:38 OK, I have the answer. It may not totally work—but it's my best shot.",The Undomestic Goddess,Sophie Kinsella
,11:06,11:06,11:06 And ... oh. The ironing. What am I going to do about that?,The Undomestic Goddess,Sophie Kinsella
,11:12,11:12,"11:12 I have a solution, via the local paper. A girl from the village will collect it, iron it all overnight at £3 a shirt, and sew on Eddie's button.",The Undomestic Goddess,Sophie Kinsella
,11:42,11:42,"11:42 I'm doing fine. I'm doing well. I've got the Hoover on, I'm cruising along nicely- What was that? What just went up the Hoover? Why is it making that grinding noise? Have I broken it?",The Undomestic Goddess,Sophie Kinsella
,12:24,12:24,"12:24 My legs are in total agony. I've been kneeling on hard tiles, cleaning the bath, for what seems like hours. There are little ridges where the tiles have dug into my knees, and I'm boiling hot and the cleaning chemicals are making me cough. All I want is a rest. But I can't stop for a moment. I am so behind...",The Undomestic Goddess,Sophie Kinsella
,12:30,12:30,"12:30 What is wrong with this bleach bottle? Which way is the nozzle pointing, anyway? I'm turning it round in confusion, peering at the arrows on the plastic... Why won't anything come out? OK, I'm going to squeeze it really, really hard- That nearly got my eye.",The Undomestic Goddess,Sophie Kinsella
,12:32,12:32,"What is wrong with this bleach bottle? Which way is the nozzle pointing, anyway? I'm turning it round in confusion, peering at the arrows on the plastic... Why won't anything come out? OK, I'm going to squeeze it really, really hard- That nearly got my eye. 12:32 FUCK. What has it done to my HAIR?",The Undomestic Goddess,Sophie Kinsella
,13:05,five past one,"""It's already five past one,"" I can hear her saying a little sharply. ""And I did ask, most clearly for..."" Her voice trails off into silence as she reaches the kitchen door, and her whole face sags in astonishment. I turn and follow her gaze as she surveys the endless plates of sandwiches. ""My goodness!"" At last Trish finds her voice. ""This is... this is very impressive!""",The Undomestic Goddess,Sophie Kinsella
,17:40,It's five-forty now,"It's five-forty now. The party's at six. By about ten past, the eleventh floor should be clearing. Arnold is a very popular partner; no one's going to miss his farewell speech if they can help it.",The Undomestic Goddess,Sophie Kinsella
,19:19,it's seven-nineteen,"All I know is, it's seven-nineteen, and in eleven minutes I'm supposed to be halfway across town, sitting down to dinner at Maxim's with my mother and brother Daniel. I'll have to cancel. My own birthday dinner.",The Undomestic Goddess,Sophie Kinsella
